Job ID,Date,Company Name,Post,Location,Description,Level,Type,Function,Industry
2162835268,2020-08-31,Nube - Núcleo Brasileiro de Estágios,Estágio: Engenharia Mecânica,"Osasco, São Paulo, Brazil","realizar o controle de qualidade das peças, auxiliar com as demais atividades da área, prestar apoio nos projetos de desenvolvimento de peças mecânicas, divulgar os dados técnicos de produtos no site da empresa",Entry level,Full-time,EngineeringInformation Technology,Human Resources
2163162943,2020-09-15,Só Talentos RH,Estágio em engenharia mecânica,"Guarulhos, São Paulo, Brazil","Atuar na área técnica comercial de lubrificantes para indústrias.

Beneficios

Vale Transporte; Vale Refeição;

Formação Acadêmica

Cursando 3º ou 4º ano de Engenharia Mecânica.

Experiência

Conhecimento com Excel.

Salário

1300

Cargo

Estágio em engenharia mecânica

Empresa

Só Talentos RH

Consultoria em recursos humanos, seleção e recrutamento.

Ramo

Recursos Humanos/ Recrutamento e seleção
Show less",Entry level,Full-time,EngineeringInformation Technology,Staffing and RecruitingHuman ResourcesManagement Consulting
2008432130,2020-07-31,RH RIBEIRÃO,CONSULTOR COMERCIAL – RIBEIRÃO PRETO,"Ribeirão Preto, São Paulo, Brazil","Vaga de CONSULTOR COMERCIAL – RIBEIRÃO PRETO em São Paulo. R$ 4.028,00 (Bruto mensal). Período Integral. Efetivo – CLT Área e especialização profissional: Comercial, Vendas - Atendimento Nível hierárquico: Consultor Local de trabalho: Ribeirão Preto, SP Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Irá contribuir com o aumento de vendas e desenvolvimento de mercado, contribuir com a adequação dos serviços, atendendo as necessidades dos clientes, identificar oportunidades e ameaças ao negócio. Apoiar no fortalecimento da marca, contribuir no cumprimento das normas, valores e retorno dos investimentos para as obras realizadas nos clientes. Necessário Superior Completo e Engenharia e ou áreas afins ou curso técnico completo nas áreas de mecânica, edificações, elétrica, petróleo e gás, mecatrônica ou química, noções de informática (Pacote Office: Word, Power Point, Excel, Outlook), conhecimento de técnicas de negociação, CNHB e noções de desenho técnico. Remuneração:

4.028,16 + 30% periculosidade + Plano de Saúde, Plano Odontológico, Vale-Alimentação, Vale-Refeição, PLR, Vale gás
Show less",Associate,Full-time,ConsultingInformation TechnologySales,Staffing and RecruitingHuman ResourcesRetail
2160894251,2020-09-12,ACIC Associação Empresarial de Criciúma,ANALISTA DA QUALIDADE - Siderópolis,"Siderópolis, Santa Catarina, Brazil","Descrição da Vaga
Empresa do segmento metal mecânico, está com processo seletivo em aberto para ANALISTA DA QUALIDADE.

REQUISITOS: Curso técnico completo ou em andamento em Mecânica ou Eletromecânica.

DIFERENCIAL DO CANDIDATO: Graduação de Engenharia Mecânica e afins completo ou em andamento.

PRINCIPAL FUNÇÃO: Inspeção de produto acabado.

HORÁRIO: 07:00 às 17:00 (seg-qui)/07:00 às 16:00 (sex) e/ou disponibilidade para outros turnos.

BENEFÍCIOS: Plano de Saúde (c/participação), excelente refeitório, Convênio com Sesi Clínica, Sesi Escola e Sesi Farmácia, Cartão Alimentação e Programa de Graduação e Pós-Graduação.

Faixa salarial: A combinar
Experiência Profissional: Até 6 meses
Formação Exigida: Curso Técnico Completo
Show less",Entry level,Full-time,Business DevelopmentSales,Staffing and RecruitingHuman ResourcesRetail
2005613650,2020-08-23,Novo Tempo Consultoria e Recursos Humanos Ltda,Especialista de Dados Jr.,"São José dos Campos, São Paulo, Brazil","Elaboração de documentos técnicos;
Pesquisa, preparação, entrada e documentação de dados de veículos da linha comercial pesada;
Análise de dados, entrada de dados, conversão de dados e posterior processamento de dados de sistemas de terceiros;
Garantir de forma independente a qualidade, mantendo, alterando e revisando os dados disponíveis;
Suporte a clientes em relação aos dados técnicos pesquisados.

Área profissional: Informática/T.I., Inovação
Carga-horária: Segunda a sexta das 9h às 18h

Benefícios: Bônus sobre salário anual de 2% (pago no ano seguinte);
Convênio Sul-América;
Vale refeição.

Requisitos

Escolaridade Mínima

Graduação em Engenharia Industrial, Engenharia mecânica ou mecatrônica - Obrigatório

Idiomas
Inglês Avançado
Informática
Internet - sistemas de busca - Avançado
Windows - Avançado
Pacote Office - Avançado
Experiências e Qualificações

Conhecimento técnico de veículos comerciais e pesados;
Experiência em operações de dados na indústria;
Conhecimento no campo automotivo (desejável em veículos pesados);
Habilidade com ferramentas de banco de dados;

Sobre a empresa

Confidencial
Show less",Entry level,Full-time,Business DevelopmentSales,Information Technology and ServicesStaffing and RecruitingHuman Resources
1992857716,2020-08-16,Grupo Personal RH,Coordenador Assistência Técnica,"São Paulo, São Paulo, Brazil","Vaga de Coordenador Assistência Técnica em São Paulo. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Engenharia - Engenharia Mecânica, Mecatrônica Nível hierárquico: Coordenador Local de trabalho: Campinas, SP Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Coordenar as atividades da Assistência técnica; Interpretar desenhos, esquemas e diagramas, elaborar pareceres técnicos.

Conhecimento em desenho Técnico, Mecânica, Eletroeletrônica, Hidráulica, Pneumática. Superior em Engenharia ou áreas afins Benefícios: VALE TRANSPORTE, REFEIÇÃO NO LOCAL
Show less",Associate,Full-time,Other,Staffing and RecruitingHuman ResourcesAccounting
2002995765,2020-08-21,Liebherr Brasil Indústria e Comércio de Máquinas e Equipamentos Eireli,ENGENHEIRO DE SISTEMAS,"São Paulo, São Paulo, Brazil","Sistemas Autônomos - Engenharia de Produto / MIN

Responsabilidades

O Engenheiro de Sistemas será responsável por desenvolver, projetar e validar sistemas mecânicos, elétricos e hidráulicos associados aos controles lógicos para uso em caminhões autônomos de mineração; executar cálculos e/ou simulações de sistemas; interagir com outras disciplinas (Mecânica, Hidráulica, Elétrica, etc.) para criar especificações que descrevam a lógica do sistema de controle necessária para as funções do caminhão e especificar os componentes de controle adequados (Interface Homem-Máquina, PLCs, plataformas de computação e outro hardware associado).

Requisitos

Formação em Engenharia Mecânica, Elétrica, Mecatrônica ou da Computação.
Conhecimentos técnicos em robótica e/ou sistemas autônomos
Conhecimentos em técnicas de modelamento de sistemas e Matlab/Simulink (ou similar).
Pacote Office.
Inglês avançado.
Disponibilidade para viagens.
Relacionamento Interpessoal, organização e planejamento, foco em resultado, trabalho em equipe e flexibilidade, completam o perfil.
Show less",Entry level,Full-time,Information Technology,Electrical/Electronic ManufacturingCivil EngineeringMechanical or Industrial Engineering
1995496595,2020-08-17,ConstruLiga,"ASSISTENTE COMERCIAL (estudantes de Engenharia Civil, Mecânica ou de Produção) - C11","Senador Modestino Gonçalves, Minas Gerais, Brazil","Área e especialização profissional: Comercial, Vendas - Venda Interna
Nível hierárquico: Assistente
Número de vagas: 2
Local de trabalho: Contagem, MG
Regime de contratação de tipo Efetivo – CLT
Jornada Período Integral
Benefícios: Vale Transporte ,Assistência Médica ,Refeitório
O LigaJobs está assessorando com exclusividade empresa fabricante de elevadores e plataformas elevatórias para uso em acessibilidade com mais de 30 anos de mercado na busca de um(a) profissional para contribuir no seu departamento COMERCIAL.
Irá atuar em:
Atendimento por e-mail e telefone aos clientes
Elaboração de propostas e formalização da comunicação
Suporte a equipe de vendas
Leitura e avaliação de projetos em AutoCAD
Requisitos:
Imprescindível estar cursando engenharia civil, mecânica ou de produção do 4º ao 8° semestre
Conhecimento em Autocad, Excel e Word em nível intermediário ou avançado
Interesse e aptidão para atuar na área Comercial
Vivência em atendimento telefônico
Habilidade para avaliação de projetos arquitetônicos
Desejável experiência na área comercial (atendimento e negociação com clientes, envio de propostas e orçamentos)
Modalidade de contratação:
CLT
Remuneração:
Salário fixo + benefícios
Local de trabalho:
Contagem (MG)
=========================================================
DICAS do LIGAJOBS:
- Invista tempo no cadastro do seu currículo, preencha TODOS os campos com o maior número de informações que puder. Isso aumenta a possibilidade de você ser aprovado para participar do processo. Cadastros incompletos não podem ser lidos pela ferramenta.
- Apenas anexar o CV em word ou PDF não é suficiente para você ser considerado no processo seletivo. O que aumenta suas chances de ser selecionado é o preenchimento dos campos, principalmente os do seu histórico profissional.
- Só envie seu currículo se preencher a maior parte dos requisitos. Não panflete seu currículo.
- A vaga não tem o seu perfil mas tem interesse em deixar seu CV em nosso Banco de Talentos? Copie e cole o link a seguir na barra de endereço do seu navegador e preencha o cadastro :
https://ligajobs.pandape.com.br/SendCV
Boa sorte ;-)
Show less",Entry level,Full-time,SalesManagement,Information Technology and Services
2155250521,2020-09-06,Novamed,Programa de Estágio Novamed - Manaus,"Manaus, Amazonas, Brazil","Job Description

Se você busca uma oportunidade de aprendizagem e desenvolvimento de carreira na área industrial, venha fazer parte de uma das industrias de medicamentos mais modernas do mundo.

Estamos em busca de jovens curiosos, protagonistas, inovadores e engajados na busca por resultados!

Final pós programa: Possibilidade de efetivação nas áreas de atuação

Tempo do programa: 2 anos

Trilha De Desenvolvimento
Laboratório de Ideias e Projetos
Definição do Projeto
Acompanhamento do gestor e mentoria
Avaliação de Desempenho
Trilha de treinamento in loco - Qualidade, Industrial e Ciclo de Gente

Main responsibilities

Transformar as ideias e propostas de melhorias nos processos e área de atuação, em projetos estruturados, com apoio e metodologia de PMO.

Requirements And Skills
Em 2021 você deverá estar cursando o penúltimo ano em: Farmácia, Química e Engenharia (Mecânica, Elétrica, Mecatrônica, Química);
Desejável inglês intermediário;
Excel avançado;
Residir na região de Manaus.

Additional information

Áreas De Atuação

Engenharia, Manutenção, Controle e Garantia da Qualidade, Farmacotécnica, Produção (Manipulação e Pesagem).

SOMOS NOVAMED

Uma das cinco maiores e mais modernas fábricas de medicamentos sólidos do mundo, a Novamed é a primeira empresa a produzir medicamentos na história da Zona Franca de Manaus, no Amazonas. Pioneirismo é nosso sobrenome, porque também somos a primeira farmacêutica no país com processo produtivo 100% automatizado.

Nosso exclusivo sistema de pesagem de matéria-prima é robotizado e o processo de fabricação, totalmente automatizado e com documentação eletrônica, sem o uso de papel. E não para por aí! Nossos equipamentos disponíveis são os mais modernos do mundo.

Open for applications until: 04/10/2020
Show less",Internship,Full-time,EducationTraining,Mechanical or Industrial EngineeringStaffing and RecruitingHuman Resources
2020987827,2020-09-05,Instituto Via de Acesso,"Estágio em Administração, Eng. de Produção, Eng. Mecânica, Logística - ALD Automotive","São Paulo, São Paulo, Brazil","Requisitos
Cursando Administração de Empresas, Engenharia de Produção, Engenharia Mecânica ou Logística com formação acadêmica prevista entre 12/2022 e 7/2023
Conhecimento Intermediário em Inglês
Conhecimento Intermediário no Pacote Office, principalmente Excel


Área De Atuação e Atividades
Apoio no processo de back office;
Auxiliar na atualização e confecção de cadastro, checagem de pedidos;
Suporte nas publicações e atualizações de redes sociais;
Suporte na verificação e análise dos orçamentos dos veículos enviados pelas oficinas


Horário
Das 10h às 17h, com 1h de almoço.


Bolsa Estágio
R$ 1.300,00


Benefícios
Assistência Médica;
Vale Transporte;
Vale Refeição;
Vale Alimentação;
Possibilidade de Efetivação.


Local
Aclimação/ SP (próximo ao metrô Vergueiro)


Todo o contato será feito através de e-mail. Fique atento!
Show less",Entry level,Full-time,EngineeringInformation Technology,Marketing and AdvertisingStaffing and RecruitingHuman Resources
2160903915,2020-09-12,EngenhariaJob,Engenheiro Mecânico - Tatuí,"São Paulo, São Paulo, Brazil","Job Description

Coordenar os projetos de investimento e expansão industrial da unidade de Tatuí; Desenvolvimento e execução de projetos mecânicos, processos produtivos e sistemas de utilidades da unidade; Gestão do portfólio de projetos desde o estudo inicial junto as áreas corporativas até a sua execução na unidade; Gestão de escopo, custo, tempo e qualidade de projetos. Experiência em gestão de projetos; Experiência desejada; Experiência na área frigorífica e/ou alimentícia; Experiência com projetos e execução de sistemas mecânicos, tais como: geração de vapor, refrigeração e climatização industrial, sistemas de ar comprimido, sistemas de águas e efluentes industriais; Formação em Engenharia Mecânica; Conhecimento na área de gestão de projetos será um diferencial; Inglês é desejável.
Show less",Entry level,Full-time,EngineeringInformation Technology,Information Technology and ServicesStaffing and RecruitingHuman Resources
2154616704,2020-09-04,Manpower Group,Supervisor De Operações,"João Pessoa, Paraiba, Brazil","Gerenciar as políticas e procedimentos QHSE nas instalações Preparar orientações específicas sobre as instalações e o Plano de Resposta em Emergência em conjunta com OM/AOM e executa caso necessário
Fornecer produção de energia contratual para o Cliente
Entregar as margens requeridas pelo projeto e outros objetivos financeiros através da melhor utilização de pessoal, equipamentos e recursos materiais
Conduzir reuniões regulares de qualidade e desempenho do serviço com o cliente
Enviar relatórios semanais da operação do site conforme padrão Aggreko
Manter relatórios das horas de funcionamento precisos, leituras de energia e de combustível conforme exigido pelo contrato.
Manter e obter aprovação de todos os registros de falhas nas instalações pelo cliente
Mantém boa relação de trabalho com o pessoal do cliente
Mantém o programa de manutenção das instalações para todo os equipamentos da Aggreko de acordo com o Manual de Manutenção.
Assegurar que os extratos das contas financeiras e de caixa pequeno sejam mantidos com precisão
Assegurar os níveis ótimos de estoque de sobressalentes e bens de consumo para as necessidades das instalações
Realizar compra local das instalações por meio do procedimento de compra, aprovado com gerenciamento de custo
Gerenciar pessoas expatriados nas instalações APP, se houver
Auxiliar e promover o desenvolvimento/treinamento de novos funcionários locais incluindo iniciação específica nas instalações de acordo com o Programa de Desenvolvimento de Operações (ODP)
Receber os visitantes e subempreiteiros nas instalações
Promove o Programa de Inovação Contínua(OE) nas instalações
Conduzir verificação trimestral da frota e dos equipamentos, estoque e contagens de cabo de maneira oportuna Deve estar qualificado para AAP2 ou AAP3
Assegurar que o sistema de Permissão para Trabalho seja implementado e cumprido
Conduzir novas instalações com os membros da equipe de HV (Alta Voltagem)/Entrada em Funcionamento de forma pontual
Manter o registro/registros de calibragem para as ferramentas das instalações
Calcula os dados de consumo de combustível semanalmente e cumulativamente
Produz relatórios de derramamento e detalhes do trabalho de correção
Assegurar que a operação local ocorra de acordo com as regulações e leis locais.
Formação Engenharia Elétrica, Mecânica.
Desejável a experiencia em empresas de energia na função de supervisor/gestor de gente e de negócio.
Show less",Mid-Senior level,Full-time,ManagementManufacturing,Marketing and AdvertisingConsumer GoodsRetail
1938230827,2020-07-08,Madesa Furniture,Assistente de Engenharia,"Nova Olinda, Tocantins, Brazil","Job Description

Gosta de desafios para desenvolver-se como profissional tendo oportunidades de crescimento ?

Venha fazer parte da Equipe Madesa, como Assistente de Engenharia.

Main responsibilities
Monitoras ensaios em produção;
Utilizar ferramentas e softwares de controle de produção;
Buscar junto ao mercado novas técnicas e produtos;
Conduzir estudos para economia de tempo e recursos do processo;
Homologar junto a gestão e equipe técnica soluções em nossos produtos e processos;
Elaborar laudos técnicos;
Realizar cadastros de receitas e gráficos no sistema;
Monitorar desempenho da produção;
Rastrear não conformidades e trabalhar na identificação da causa raiz;
Acompanhar novos projetos na produção ;
Monitorar indicadores;
Participar de projetos estratégicos;
Auxiliar na busca por alternativas para melhorias de processo.

Requirements And Skills

Para essa posição esperamos que você tenha:
Ensino superior completo ou cursando (a partir do 4º semestre em Engenharia de Produção, Mecânica, Elétrica ou Mecatrônica
Pacote office ;
Conhecimento em AutoCad 2D ou 3D

Mas Também Será Legal Se Você Tiver
Facilidade de trabalhar em equipe
Experiência no setor de móveis
Additional information

Esta oportunidade é para atuação na Madesa Móveis em Bom Princípio.

Horário de trabalho das 07h00 às 16h45. De segunda à sexta-feira.

Sobre a Madesa Móveis

O que define a Madesa é a paixão e a dedicação com que produzimos nossos móveis e atendemos os clientes. Nossa missão é levar mais vida para o dia a dia das pessoas. Para isso criamos, produzimos e vendemos móveis de bom design e qualidade, acessíveis a maioria das pessoas.

A Madesa é reconhecida no mercado como referência de qualidade pela avançada tecnologia do seu moderno parque fabril e a excelência no atendimento ao cliente. Uma empresa com mais de 70 anos de história e que convive com o dia a dia de milhares de pessoas ao redor do mundo.

Conheça mais sobre nós
Website
LinkedIn
Facebook
Instagram
Show less",Entry level,Full-time,EngineeringInformation Technology,Staffing and RecruitingHuman ResourcesRetail
2158947031,2020-09-09,Gea Group,Engenheiro De Assistência Técnica Sr.,"São Paulo, São Paulo, Brazil","GEA is one of the largest suppliers for the food and beverage processing industry and a wide range of other process industries. Approximately 18,000 employees in more than 50 countries contribute significantly to GEA?s success ? come and join them! We offer interesting and challenging tasks, a positive working environment in international teams and opportunities for personal development and growth in a global company.

Your Responsibilities And Tasks

O Engenheiro de Assistência técnica executa o serviço geral de assistência técnica, montagem, instalação, testes, consertos e orientação de melhorias na instalação do cliente, orientação de melhoria no processo, posta em marcha de equipamentos de fabricação GEA, de terceiros vendidos pela empresa ou de outros equipamentos do Grupo GEA, nas dependências dos clientes ou na oficina de reparos. .

Executar manutenções preditivas, preventivas e corretivas em equipamentos de fabricação GEA em especial centrífugas e decanters, de terceiros vendidos pela empresa ou de outros equipamentos do Grupo GEA, nas dependências dos clientes, de acordo com as solicitações e o planejamento das atividades de assistência técnica;
Dar instruções aos usuários e clientes sobre instalação dos equipamentos, de acordo com as documentações do projeto, lista de componentes, manuais e desenho de instalação;
Verificar adequação das instalações de acordo com projeto e iniciar o funcionamento dos equipamentos em clientes para obter melhor desempenho da máquina e garantir desempenho de acordo com a proposta de vendas;
Orientar o cliente em melhoria nas instalações e/ou processos, visando eficiência dos equipamentos;
Acompanhar o processo produtivo do cliente realizando ajustes necessários nos equipamentos para obter melhor desempenho da máquina;
Sugerir alterações na estrutura construtiva da máquina para melhor resultado no processo, quando necessário;
Realizar testes com novos produtos, atendendo a demanda da área comercial;
Executar desmontagem, avaliação, montagem e teste em equipamentos de fabricação GEA na oficina de reparos sempre que necessário;
Realizar treinamento operacional e de manutenções para funcionários do cliente;
Realizar treinamentos técnicos de produtos;
Realizar treinamento e acompanhamento de novos técnicos em campo;
Acompanhar vendedores, em campo, quando solicitado;
Emitir relatório dos serviços executados, com o apontamento das horas trabalhadas e devidamente assinado pelo representante do cliente;
Dar suporte técnico à área de vendas e pós-vendas, auxiliando nas dúvidas com relação à identificação de peças, aplicabilidade e modo de operação/funcionamento;
Suporte técnico aos colaboradores da assistência técnica, orientando para a preparação de atendimentos técnicos e comissionamentos;
Realização de reuniões com clientes externos referentes a máquinas já instaladas ou a serem instaladas;
Participar de reuniões de Kick-off meetings;
Buscar novas tecnologias para melhorar a eficiência das maquinas instaladas ou a serem instaladas, como analise de vibrações, ferrografias, novos componentes de painel, ferramental, etc.;
Buscar suporte técnico com a matriz (2nd level suport) quando necessário;
Emissão e administração de Reclamações de clientes;
Emitir relatórios técnicos sobre causas de problemas técnicos ocorridos em máquinas instaladas;
Atendimento telefônico aos clientes externos quanto a questões de suporte técnico;
Analise das OS?s da Assistência Técnica quanto a necessidade de ações preventivas e corretivas;
Utilizar e divulgar as ferramentas disponíveis do grupo GEA à equipe de Assistência Técnica. Como Boletins Técnicos, TI (informações técnicas), apresentações, vídeos, treinamentos, etc;
Atuar ativamente como elo entre a GEA e seus clientes, zelando pela qualidade e pontualidade dos trabalhos, satisfação do cliente, assim como o nome e reputação da organização.

Your Profile And Qualifications

O profissional deverá ter Ensino Superior completo em Engenharia (Mecânica, Alimentos, Elétrica, Produção, Química) e experiência comprovada em manutenção mecânica, leitura e interpretação de desenhos e processos industriais.
Profissional preparado para trabalhar em equipe;
Focado, detalhista, com boa comunicação e bom relacionamento interpessoal;
Capacidade de tomada de decisão frente a questões técnicas complexas;
Capacidade de organização e administração do tempo;
Criatividade;
Confiabilidade, Integridade, Idoneidade; Confidencialidade;
Disponível para viagens nacionais e internacionais;
Estrita observância ao Compliance da empresa.
Educação requerida
Ensino Superior completo em Engenharia (Alimentos, Elétrica, Produção, Química).

Idiomas Requeridos

Inglês (nível avançado ? fluente).
Espanhol (nível básico) ? desejável.
Outras qualificações, além da educação.
Experiência comprovada em manutenção mecânica, leitura e interpretação de desenhos e processos industriais.
Experiencia em atendimento/suporte a clientes.
Desmontagem, avaliação mecânica e montagem de equipamentos.
Conhecimentos de Automação, mecânica de fluidos, hidráulica, pneumática, termodinâmica e instrumentação.
Experiência profissional.
Reference number
JR-0011896
Job function
Service
Position type
Full time
Site
CampinasAv. Mercedes Benz 679 prédio 4D2 - Distrito Industrial, Campinas- SP, 13054-750
Show less",Associate,Full-time,EngineeringInformation Technology,Food & BeveragesMechanical or Industrial EngineeringHuman Resources
1978682100,2020-07-22,Eldorado Brasil Celulose S/A,Supervisor Operações Transporte,"Três Lagoas, Mato Grosso do Sul, Brazil","Temos um mundo de possibilidades à espera do seu talento!!!

Venha aqui conferir com a gente!!!

Somos uma empresa de sucesso, consolidada por meio de uma equipe apaixonada, que gosta de superar desafios, engajada e que cria soluções inovadoras.

Aqui é possível ter uma carreira emocionante, sentir-se desafiado e com grandes oportunidades de fazer diferente.

Para continuarmos construindo nossa história de sucesso, pensamos em atrair pessoas que nos ajudem a fazer sempre o melhor, de maneira sustentável, inovadora e focada em resultados.

Nossas oportunidades são abertas para todos os profissionais, sem distinção de raça, cor, gênero ou necessidade especial.

Seja Eldorado Brasil você também!

E aí gostou? Vamos te contar o que você irá fazer!

Responsável por supervisionar as diversas Unidades de Transportes (Uts) orientando os líderes, desenhando rotas, gerindo a frota de veículos sob sua responsabilidade, minimizando os custos operacionais através da otimização de recursos, visando cumprir as metas estabelecidas, dentro do padrão de qualidade, com segurança e respeito ao meio ambiente.

Ficou interessado? Espere aí, vamos detalhar um pouco o que você precisa ter para fazer parte do nosso time!!

Graduação completa em Engenharia Civil, Mecânica, Produção, Naval, Administração ou Tecnólogo em Logística;
Possuir CNH categoria B;
Experiência com sistemas de rastreamento e monitoramento de veículos;
Experiência na área de transporte.

Mas se tiver algo a mais, você fará a diferença!

Pós-Graduação em Logística ou Transporte.
Ahh.... E o que você ganha com tudo isso?! Benefícios diferenciados! Venha dar uma espiada.

Assistência Médica
Assistência Odontológica
Convênio com Empresas parceiras
Gympass
PPR
Plano de Previdência Privada
Refeição no Local
Seguro de Vida
Vale Alimentação
Vale Transporte

O que achou?

Estamos ansiosos para receber a sua inscrição :)

Ah, aproveita e dê uma olhada na nossa página de carreira e conheça mais sobre nós!

www.eldoradobrasil.com.br

“Nossas oportunidades são abertas para todos os profissionais, sem distinção de raça, cor, gênero ou necessidade especial”
Show less",Mid-Senior level,Full-time,Other,Paper & Forest Products
2163171748,2020-09-15,Abrh,Estágio em ENGENHARIA MECÂNICA,"Porto Alegre, Rio Grande do Sul, Brazil","AUXILIAR A PREENCHER RELATÓRIOS, INSERIR NO SISTEMA OS; REALIZAR PLANILHAS DE CUSTO E MATERIAIS; AUXILIAR NA IMPLANTAÇÃO DO TPM;

Beneficios

Formação Acadêmica:

Não informado

Salário

Experiência:

A combinar

Cargo

Estágio em engenharia mecânica

Empresa

Abrh

Consultoria em recursos humanos e cursos de recursos humanos.

Ramo

Governamental
Show less",Entry level,Full-time,EngineeringInformation Technology,Staffing and RecruitingHuman ResourcesManagement Consulting
2007670469,2020-08-25,Liebherr,ENGENHEIRO DE SISTEMAS,"Guaratinguetá, São Paulo, Brazil","Sistemas Autônomos - Engenharia de Produto / MIN

Responsabilidades

O Engenheiro de Sistemas será responsável por desenvolver, projetar e validar sistemas mecânicos, elétricos e hidráulicos associados aos controles lógicos para uso em caminhões autônomos de mineração; executar cálculos e/ou simulações de sistemas; interagir com outras disciplinas (Mecânica, Hidráulica, Elétrica, etc.) para criar especificações que descrevam a lógica do sistema de controle necessária para as funções do caminhão e especificar os componentes de controle adequados (Interface Homem-Máquina, PLCs, plataformas de computação e outro hardware associado).

Requisitos

Formação em Engenharia Mecânica, Elétrica, Mecatrônica ou da Computação.
Conhecimentos técnicos em robótica e/ou sistemas autônomos
Conhecimentos em técnicas de modelamento de sistemas e Matlab/Simulink (ou similar).
Pacote Office.
Inglês avançado.
Disponibilidade para viagens.
Relacionamento Interpessoal, organização e planejamento, foco em resultado, trabalho em equipe e flexibilidade, completam o perfil.
Show less",Entry level,Full-time,Information Technology,Electrical/Electronic ManufacturingCivil EngineeringMechanical or Industrial Engineering
1994767264,2020-08-26,SNC-LAVALIN,Engenheiro Supervisor de Mecânica e Metálica - Aripuanã/MT,"Aripuanã, Mato Grosso, Brazil","Desenvolver atividades relativas à disciplina Mecânica e Estrutura Metálica, de acordo com as diretrizes da empresa, elaborando projetos mecânicos (cálculo), conforme procedimentos específicos da área.

Requisitos Mínimos
Experiência em projetos de mineração e manuseio de materiais;
Ampla experiência de cálculo de transportadores e planos de carga.
Ensino superior completo em Engenharia Mecânica e/ou Engenharia Mecatrônica.
Show less",Mid-Senior level,Full-time,ManagementManufacturing,Civil EngineeringMechanical or Industrial EngineeringHuman Resources
2020307639,2020-09-04,Light,Engenheiro de Transporte,"Rio de Janeiro, Rio de Janeiro, Brazil","Principais Atividades
Realizar a gestão e administração das frotas das empresas do grupo, sejam próprias, alugadas ou de empresas terceiras, assim como dos contratos e serviços acessórios, como abastecimento, telemetria, transporte pessoal, contratações específicas e cargas pesadas;
Avaliar políticas e normativos já existentes, assim como ferramentas e indicadores de controle e performance, promovendo melhorias nos processos e sistemas de informação.


Conhecimentos Desejáveis

Gestão de contratos, Office, SharePoint, Dashboard, Power BI, KPIs específicos, sistemas de telemetria, monitoramento, abastecimento de combustiveis, SAP, gestão de custos, mecânica leve e pesada, rotinas de manutenção preventiva e corretiva, dentre outros.

Formação Acadêmica

Superior Completo em Engenharia Mecânica ou Logística.

Local de trabalho: Centro do Rio
Show less",Entry level,Full-time,ManagementManufacturing,Information Technology and ServicesEducation ManagementHuman Resources
